customer_tweet_id,customer_message,uber_response,created_at,intent
2959286,"@115873 Something has to be done about riders requesting with small children without a seat. It's a waste of time and potential fares for drivers. We dont get compensated. Put something in the app that lets them know, ""No car seat, no ride""","@437780 We appreciate your feedback, we'll be sure to escalate this to our team.",Wed Nov 29 20:10:13 +0000 2017,
490737,I’m so confused about how every @115877 order I’ve placed in Atlanta has missing food items.....,@231894 We're sorry to hear this was your experience. Kindly contact us via https://t.co/zMP5mivenV and we'll be in touch.,Fri Dec 01 16:37:03 +0000 2017,
1384860,@Uber_Support what's the way to reach out to Uber support in India via email or call?,@442257 We're always here to help! Simply click on the 'Help' button in the app to contact us.,Sat Oct 28 08:47:07 +0000 2017,
1095237,"@Uber_Support Yeah. I get that. But if you can provide receipts into smaller, and easier to screenshot form,that would be useful.","@378455 Thanks for the feedback, Yen! Stay tuned for changes as we continue to update our platform.",Mon Oct 23 18:13:10 +0000 2017,
109127,"@Uber_Support hey that's awesome, so then i followed back up with the proof that you were wrong, but now your silent, sup with that dawg? https://t.co/mhhDYST9Cq",@140223 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Thu Nov 23 19:55:21 +0000 2017,
1670392,@Uber_Support @Uber_Support You guys need to get off your high horse and have a support hotline like any reputable company.,"@508501 We're here to help - DM us with additional details, along with your account email so our team can follow up with you.",Tue Oct 17 13:03:39 +0000 2017,
613208,Hey @Uber_Support why was my @115873 $53 dollars and my friends was $22 dollars for the same journey? What gives? https://t.co/xg72nadLu6,"@265816 Here to help. For more info regarding your concern, please visit: https://t.co/QFYyrh6eew",Mon Nov 20 21:47:41 +0000 2017,
973758,"angry with @115873 Wth should I be charged RM5 4 cancelling when the driver agreed to pick me up, says he's arriving but is @ ShahAlam nt ss15","@350926 We're here to help! Send us a note here, https://t.co/e8HVorX5rh and so our team will assist.",Sat Oct 14 06:48:53 +0000 2017,
1579208,I should be able to cancel an @115873 for free if it takes the driver 15 minutes when it said t would be 3,"@486305 Hi there, we're here to help! Please send us a note here; https://t.co/593jusCquh so our team can assist.",Sat Nov 04 19:12:02 +0000 2017,
2774463,@Uber_Support Just sent a note,@775388 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Tue Nov 21 15:13:02 +0000 2017,
2051614,@115877 your app isn't working an a girl is hungry,"@606728 So sorry for the trouble, Nayeli! Our team is aware of the issue, and we're working to get back up and running as quickly as possible.",Thu Oct 05 19:16:41 +0000 2017,
235553,@115877 I was totally astounded by your service but not anymore. I ordered in BLR but it says looking for a delivery person since 40 mins. https://t.co/uZlb6Iu1nC,"@172102 Hi Ravi, did you receive your order? Please DM us your email address on your account if we can be of additional follow up.",Thu Oct 05 10:04:49 +0000 2017,
1308880,@Uber_Support this sucks. https://t.co/ka92BrRXIY,"@161885 We apologize for the trouble! Send us a note here, https://t.co/u3MyknJaaN, and our team will be in touch.",Sat Nov 25 20:43:54 +0000 2017,
2663247,@115873 Have been charged more than double on a trip. Trying to get a refund since last 4 days. No response.,"@750535 We're here to help, Nikhil! Send us a DM with your email address and more details so we can follow up.",Tue Oct 31 07:05:43 +0000 2017,
1341905,"@115873 @Uber_Support @115873 improve your system and fix your crap! Being into digital taxi business , but u guys are only good at sexual harassment!","@219239 Happy to help, Sourabh! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.",Thu Oct 26 08:19:14 +0000 2017,
452061,@Uber_Support Your service in Buenos Aries is an absolute joke!!! 3 cancellations to get to La Recoleta Cemetery from Plaza Italia because they want the high fares!!! I will be boycotting @115873 in BA and Aus if this continues. Not happy!!!,@222221 Here to help! Send us a note via https://t.co/e8HVorX5rh so we can assist.,Thu Nov 30 21:31:10 +0000 2017,
1849515,"@Uber_Support I'm still stuck...I signed in and out multiple times and have responded to the messages on the app, as well as the corresponding emails",@117868 We responded via DM! Check your inbox for our message.,Wed Oct 18 22:20:16 +0000 2017,
416768,@Uber_Support You need a phone number,"@214427 Hey Melissa, please DM us the email associated with your account so we can look into this for you.",Tue Oct 10 06:05:08 +0000 2017,
1252246,@115873 your driver Sagar who drives wagon r with phone number +91 7400 334 629 denied the trip.,"@413754 Sorry for the trouble! Send us a note here, https://t.co/iOszeeHZhQ, and our team will be in touch.",Thu Oct 26 05:17:30 +0000 2017,
2572666,I tried to give my driver 5 stars and the app would only let me give him two stars how can I change the rating? @Uber_Support,"@729629 Here to help! For more info about how to change the rating of your driver, please click here: https://t.co/M1RhRwgiRE",Mon Oct 30 17:22:17 +0000 2017,
2893901,@Uber_Support I'm in a car now. Having trouble applying a credit. Can you help?,"@220403 Hi there, we're here to help! Send us a note here; https://t.co/yqIhbGRNqi so we can help.",Tue Nov 28 15:41:08 +0000 2017,
753620,@Uber_Support already done that but the answer is not found.. gave the details of the incident but couldnt get the drivers no. Need you to check your logs,@300116 Please send us a DM with your Uber account email address and phone number so we can follow up.,Fri Oct 13 17:09:29 +0000 2017,
1673461,"@Uber_Support your service is becoming much irritating every day, when search it shows 5min away, but mostly got distant most 20min away wtf",@509222 Sorry to hear about the trouble - please check out https://t.co/1SlEvwxA6C for additional assistance.,Tue Oct 17 13:13:09 +0000 2017,
1884062,@Uber_Support - I am trying to place advance Ubereats 10/23 lunch order from Aroy Thai to Ag Library in Beltsville - not working!,"@562176 We're sorry to hear you're having trouble with this, Beverly. Sign in and visit us at https://t.co/uqkboJBiJd so we can take a closer look.",Sun Oct 22 23:02:45 +0000 2017,
2950077,"@116288 @119983 @Uber_Support It had been a really long time waiting for a response, Previously I was told that I will be contacted soon but got no reply, can uber give me any details for my ticket #35186. They don't even reply to the police officers (see images) https://t.co/LqhiwJvSgN","@814706 Hi, Gaurav! Here to help. Kindly send us your email address so our team can follow-up.",Wed Nov 29 17:10:49 +0000 2017,
1178160,@30734 I’ve had so many glitches trying to travel around Indianapolis for work travel that can’t be captured in your in-app feedback,@397091 We're so sorry to hear about the trouble! Send us a note via https://t.co/u3MyknJaaN so we can follow up.,Tue Oct 24 21:15:37 +0000 2017,
378204,@Uber_Support Your team members replying to emails never read emails. They paste in what I think I'm asking based on keywords.,@205743 Can you DM us your email address associated with your Uber account so we can follow up? https://t.co/sd7yH5jmbJ,Mon Oct 09 19:01:27 +0000 2017,
1768335,"@Uber_Support The email I received did not solve my problem, I replied to the email sent to me and it said undeliverable. Why is it so hard to get ahold of Uber for help! This is ridiculous!",@509425 Happy to help! Send us a DM with your email address and our team will follow up.,Tue Nov 07 22:35:46 +0000 2017,
2964645,"@115873 kindly reset my uber account associated with mobile no : 9420287682, 756949856 and email id : __email__","@817957 Hi, we're sorry to hear about the trouble you're facing. Due to the nature of the issue at hand, it is important that we're able to assist off the social platform. Please keep an eye on your email inbox for our outreach. Thank you for your patience and understanding.",Wed Nov 29 21:53:43 +0000 2017,
2706934,Then the stupid ass @115873 app is talking about be ready outside 3 drivers and 45 min later I'm still fucking outside!!!!,@434953 We're here to help. We just sent you a DM.,Sun Nov 19 23:13:34 +0000 2017,
2342686,@115873 Can you guys explain why I haven’t received an email back? 🤦🏽‍♀️,@677593 We're here to help! Send us a DM with your email address and more details so we can follow up.,Mon Nov 13 14:57:00 +0000 2017,
2739553,@Uber_Support I received the receipt but I need an invoice for expense purposes. The wrong profile was used but the correct card was used.,@767555 Here to help! Please visit this link: https://t.co/cOrJDzxTIb for more information.,Mon Nov 20 17:21:29 +0000 2017,
1650283,#ubereats really getting here 50 min after initial scheduled delivery time. If something wasn’t available you probably shouldn’t have waited 30 min (when it should’ve arrived) to let me know,@504072 We can definitely take a closer look! Please send us a DM of the email address connected to your account so we can further assist.,Sun Nov 05 23:11:48 +0000 2017,
1546436,Your @115873 will be here in 10 minutes. As I watch her complete a previous trip for over 20 minutes!!! Almost 30.,@391364 Here to help! Send us a note here; https://t.co/e8HVorX5rh and our team will be able to assist!,Sat Nov 04 06:43:14 +0000 2017,
1457200,When there’s a major surge with @115873 in your area and you’re not getting a ride request.... https://t.co/gZcSH0Exjm,@458226 Here to help! Send us a note via https://t.co/u5mholiN1M so our team can connect.,Sat Oct 28 20:33:29 +0000 2017,
2540412,@Uber_Support How much time you need for such small issue? Its like you guys have blocked me using Uber from yesterday 😣,@722394 Thanks for reaching out. We definitely understand your concern and we apologize for any inconvenience this may have caused. Our team is reviewing your report and will be reaching out as soon as we get the chance.,Fri Nov 17 06:17:48 +0000 2017,
2421534,@Uber_Support when soon?!? Feel it's not fair that your technical glitch prevented me from placing an order when i had it in the basket!!,@695563 We're so sorry you didn’t get your free Original Glazed Dozen box. We experienced a technical issue. Stay tuned for more fun promotions soon!,Tue Nov 14 18:00:44 +0000 2017,
2206478,@Uber_Support I know where the availability is but can you guys work on increasing it by 50 meters,"@645144 We hear ya! We're working on expanding our coverage daily, stay tuned for exciting new developments! If you have any further questions or concerns please don't hesitate to reach out.",Thu Nov 09 23:20:54 +0000 2017,
2269761,"@Uber_Support I’ve logged it and on my app, I haven’t paid it yet I emptied my ac so that only the quoted amount was in there as I could see what he was doing, I’m happy to pay the quoted amount not above. As a single female late at night this was was Scarey",@660460 We're here to help! Send us a DM with your email address so we can connect.,Sat Nov 11 09:53:04 +0000 2017,
